id,area,rooms,bathrooms,building_type,department_location,price
19811,39.0,0.0,1,0,184.0,105500
19812,84.0,2.0,1,0,170.0,253800
19816,25.0,1.0,1,0,189.0,105000
19818,55.0,2.0,1,0,212.0,144000
19817,74.0,2.0,1,0,189.0,162520
19820,33.0,1.0,1,0,184.0,54999
19819,83.0,3.0,2,0,210.0,210000
19823,50.0,1.0,1,0,195.0,53000
19824,42.0,0.0,1,0,174.0,113000
19825,500.0,1.0,1,0,181.0,117800
19827,48.0,1.0,1,0,178.0,127115
19830,42.0,1.0,1,0,184.0,106000
19831,45.0,1.0,1,0,189.0,149600
19832,38.0,0.0,1,0,210.0,94500
19835,165.0,3.0,2,0,194.0,479000
19838,28.0,0.0,1,0,194.0,100000
19839,25.0,4.0,4,0,178.0,275000
19841,76.0,2.0,1,0,220.0,181500
19842,136.0,3.0,2,0,194.0,550000
19844,38.0,0.0,1,0,202.0,103783
19845,87.0,1.0,2,0,210.0,176153
19846,73.0,2.0,1,0,210.0,69999
19849,67.0,2.0,2,0,170.0,118000
19850,63.0,3.0,1,0,221.0,61000
19848,66.0,2.0,1,0,211.0,168000
19847,60.0,2.0,1,0,189.0,157900
19851,58.0,2.0,1,0,220.0,157700
19852,116.0,4.0,3,0,9.0,344500
19854,38.0,2.0,1,0,184.0,95000
19853,89.0,2.0,1,0,189.0,153660
19855,68.0,3.0,1,0,215.0,185000
19856,56.0,1.0,1,0,215.0,199500
19857,69.0,2.0,1,0,220.0,158900
19858,124.0,2.0,2,0,223.0,420000
19862,105.0,1.0,2,0,214.0,460000
19863,47.0,0.0,1,0,215.0,186400
19864,34.0,0.0,1,0,202.0,95498
19865,90.0,2.0,1,0,194.0,343500
19867,40.0,1.0,1,0,215.0,219000
19869,64.0,1.0,1,0,215.0,182000
19874,65.0,3.0,1,0,195.0,78000
19880,41.0,0.0,1,0,210.0,131025
19881,57.0,0.0,1,0,215.0,145100
19882,91.0,3.0,2,0,170.0,237463
19885,88.0,0.0,1,0,210.0,118000
19887,59.0,1.0,1,0,178.0,127890
19889,226.0,3.0,4,0,174.0,990000
19891,76.0,2.0,1,0,178.0,183803
19890,58.0,2.0,1,0,189.0,145800
19892,135.0,3.0,3,0,211.0,380000
19895,128.0,2.0,3,0,175.0,345000
19899,94.0,4.0,2,0,9.0,311800
19903,70.0,2.0,1,0,194.0,170000
19904,48.0,2.0,1,0,183.0,38000
19905,338.0,3.0,4,0,175.0,1985000
19908,43.0,1.0,1,0,178.0,87500
19909,49.0,1.0,1,0,210.0,158650
19912,63.0,2.0,1,0,189.0,153900
19921,130.0,3.0,3,0,194.0,470000
19926,130.0,3.0,3,0,175.0,425000
19930,45.0,0.0,1,0,215.0,135000
19931,51.0,2.0,1,0,201.0,139000
19932,386.0,4.0,4,0,175.0,850000
19934,59.0,2.0,1,0,189.0,154400
19936,32.0,1.0,1,0,170.0,120790
19939,31.0,0.0,1,0,184.0,93376
19942,46.0,1.0,1,0,184.0,130000
19944,68.0,2.0,1,0,210.0,110000
19943,75.0,2.0,1,0,220.0,206877
19946,88.0,3.0,2,0,202.0,283800
19951,48.0,2.0,1,0,184.0,132000
19952,46.0,1.0,1,0,184.0,94947
19954,112.0,3.0,2,0,178.0,228000
19956,31.0,0.0,1,0,174.0,96517
19959,230.0,3.0,3,0,174.0,780000
19960,245.0,3.0,3,0,220.0,298000
19961,31.0,0.0,1,0,220.0,100900
19970,49.0,1.0,1,0,194.0,205000
19971,112.0,2.0,2,0,175.0,325700
19973,49.0,1.0,1,0,194.0,227500
19975,47.0,0.0,1,0,202.0,96900
19974,51.0,0.0,1,0,178.0,128790
19977,54.0,3.0,1,0,212.0,115000
19982,70.0,2.0,2,0,184.0,146000
19981,90.0,1.0,1,0,215.0,189000
19985,73.0,2.0,1,0,178.0,159000
19987,61.0,1.0,1,0,211.0,149600
19986,25.0,0.0,1,0,210.0,89000
19988,31.0,0.0,1,0,220.0,79900
19990,77.0,2.0,1,0,178.0,183162
19992,49.0,1.0,1,0,178.0,128000
19995,40.0,1.0,1,0,170.0,93000
19997,74.0,2.0,2,0,210.0,214000
19999,108.0,1.0,1,0,194.0,230000
20000,66.0,0.0,1,0,210.0,124000
20003,42.0,1.0,1,0,188.0,98997
20001,195.0,3.0,3,0,178.0,270000
20002,118.0,1.0,1,0,184.0,128900
20004,26.0,0.0,1,0,202.0,109000
20009,42.0,1.0,1,0,189.0,120650
20010,43.0,1.0,1,0,184.0,129400
20014,52.0,1.0,1,0,210.0,155000
20013,77.0,2.0,1,0,202.0,218394
20016,59.0,1.0,1,0,184.0,108335
20017,95.0,2.0,2,0,215.0,421855
20018,60.0,2.0,1,0,189.0,154850
20023,49.0,1.0,1,0,215.0,208800
20025,39.0,0.0,1,0,194.0,130000
20027,35.0,1.0,1,0,201.0,104000
20029,93.0,3.0,2,0,181.0,120000
20028,60.0,1.0,1,0,215.0,188875
20030,39.0,1.0,1,0,194.0,142000
20031,46.0,2.0,1,0,178.0,146000
20033,42.0,1.0,1,0,220.0,135000
20034,87.0,2.0,1,0,202.0,255300
20035,173.0,4.0,3,0,9.0,305000
20038,130.0,2.0,1,0,189.0,173000
20039,97.0,1.0,1,0,210.0,223000
20040,66.0,2.0,1,0,184.0,153000
20041,90.0,2.0,1,0,178.0,140000
20042,55.0,1.0,2,0,210.0,166371
20043,45.0,1.0,1,0,178.0,109500
20044,46.0,1.0,1,0,201.0,139900
20046,52.0,1.0,1,0,211.0,179000
20049,265.0,4.0,3,0,184.0,260000
20051,25.0,2.0,1,0,184.0,184219
20052,48.0,1.0,1,0,184.0,122500
20053,117.0,3.0,2,0,210.0,488000
20054,40.0,0.0,1,0,210.0,114000
20055,64.0,1.0,1,0,220.0,172156
20058,69.0,2.0,2,0,178.0,125000
20059,87.0,2.0,1,0,220.0,172107
20060,73.0,2.0,1,0,189.0,134000
20063,49.0,2.0,1,0,174.0,120000
20064,25.0,0.0,1,0,215.0,113000
20067,57.0,2.0,1,0,188.0,148000
20069,60.0,2.0,1,0,202.0,197058
20071,90.0,0.0,1,0,211.0,183500
20072,50.0,1.0,1,0,194.0,223500
20074,81.0,3.0,2,0,194.0,210000
20075,84.0,1.0,1,0,184.0,139500
20078,40.0,0.0,1,0,194.0,128000
20079,73.0,2.0,1,0,202.0,169519
20085,58.0,2.0,1,0,184.0,130794
20084,25.0,0.0,1,0,210.0,90500
20088,118.0,2.0,1,0,175.0,320000
20089,32.0,0.0,1,0,211.0,116000
20091,46.0,1.0,1,0,210.0,157000
20090,66.0,1.0,1,0,210.0,188875
20096,68.0,0.0,1,0,178.0,79000
20097,25.0,1.0,1,0,215.0,168900
20099,60.0,0.0,1,0,172.0,103998
20098,35.0,0.0,1,0,184.0,87035
20103,50.0,1.0,1,0,215.0,200500
20110,80.0,4.0,1,0,218.0,129000
20112,28.0,0.0,1,0,190.0,73000
20113,38.0,1.0,1,0,178.0,79000
20117,72.0,1.0,1,0,210.0,208000
20118,132.0,2.0,2,0,215.0,317600
20119,82.0,1.0,1,0,215.0,254900
20121,27.0,0.0,1,0,202.0,96587
20124,38.0,0.0,1,0,210.0,114500
20126,25.0,3.0,2,0,8.0,282500
20129,50.0,1.0,1,0,190.0,74000
20127,39.0,1.0,1,0,189.0,109250
20128,61.0,2.0,2,0,178.0,160000
20130,60.0,1.0,1,0,184.0,124599
20131,51.0,1.0,1,0,202.0,137500
20132,55.0,1.0,1,0,215.0,185000
20134,25.0,3.0,3,0,216.0,785000
20135,121.0,2.0,2,0,210.0,379000
20137,66.0,2.0,1,0,223.0,120000
20138,98.0,2.0,1,0,220.0,172000
20139,34.0,0.0,1,0,184.0,116900
20142,69.0,1.0,1,0,184.0,181749
20151,110.0,3.0,2,0,184.0,185000
20145,40.0,0.0,1,0,184.0,91600
20148,33.0,0.0,1,0,189.0,89900
20150,85.0,2.0,1,0,174.0,166250
20156,39.0,1.0,1,0,184.0,97174
20159,83.0,1.0,1,0,178.0,119200
20161,102.0,2.0,1,0,184.0,200000
20165,25.0,3.0,3,0,215.0,665464
20166,391.0,1.0,1,0,172.0,49500
20168,71.0,2.0,1,0,184.0,175000
20169,44.0,1.0,2,0,201.0,119200
20171,75.0,2.0,1,0,211.0,163000
20175,64.0,2.0,1,0,178.0,159946
20177,40.0,0.0,1,0,210.0,122000
20179,500.0,3.0,1,0,7.0,285000
20180,44.0,0.0,1,0,215.0,127629
20182,343.0,3.0,3,0,215.0,990000
20184,34.0,1.0,1,0,221.0,49999
20187,239.0,4.0,4,0,210.0,770000
20188,48.0,0.0,1,0,202.0,123900
20190,45.0,0.0,1,0,174.0,140000
20192,45.0,1.0,1,0,194.0,92500
20191,53.0,1.0,1,0,194.0,118837
20194,25.0,1.0,1,0,210.0,220411
20193,55.0,0.0,1,0,215.0,123291
20197,39.0,0.0,1,0,194.0,146000
20201,53.0,0.0,1,0,202.0,125000
20203,64.0,1.0,1,0,210.0,181000
20204,47.0,1.0,1,0,211.0,163000
20206,31.0,0.0,1,0,203.0,116900
20207,56.0,3.0,1,0,195.0,73000
20209,120.0,2.0,1,0,184.0,190000
20210,126.0,3.0,2,0,210.0,319000
20215,37.0,1.0,1,0,189.0,114000
20216,78.0,2.0,1,0,170.0,169000
20218,25.0,1.0,1,0,184.0,119169
20220,25.0,2.0,1,0,178.0,150000
20221,71.0,2.0,1,0,220.0,159000
20227,39.0,1.0,1,0,184.0,108000
20225,60.0,2.0,1,0,189.0,158650
20226,187.0,3.0,4,0,211.0,495000
20229,33.0,0.0,1,0,203.0,138500
20228,179.0,3.0,3,0,175.0,489700
20231,73.0,2.0,1,0,220.0,145000
20233,81.0,2.0,1,0,189.0,160600
20236,68.0,2.0,1,0,189.0,145000
20237,65.0,3.0,1,0,194.0,45000
20241,70.0,2.0,1,0,215.0,280000
20242,41.0,1.0,1,0,170.0,129800
20243,93.0,2.0,1,0,175.0,233800
20245,35.0,1.0,1,0,173.0,40000
20246,90.0,1.0,1,0,184.0,124000
20247,80.0,2.0,1,0,174.0,156725
20252,80.0,2.0,1,0,174.0,161490
20253,60.0,3.0,1,0,174.0,179000
20255,40.0,1.0,1,0,174.0,100000
20257,60.0,2.0,1,0,178.0,150000
20259,136.0,3.0,3,0,194.0,613000
20260,43.0,1.0,1,0,201.0,110500
20264,130.0,4.0,3,0,9.0,433000
20266,60.0,2.0,1,0,184.0,163400
20267,116.0,3.0,2,0,178.0,263500
20268,93.0,2.0,1,0,178.0,172500
20271,45.0,1.0,1,0,178.0,208160
20274,40.0,0.0,1,0,215.0,145000
20277,59.0,2.0,1,0,210.0,194000
20278,50.0,1.0,1,0,210.0,171383
20279,33.0,1.0,1,0,194.0,137000
20281,81.0,1.0,1,0,215.0,261000
20282,25.0,0.0,1,0,210.0,114000
20283,86.0,0.0,1,0,184.0,204000
20286,71.0,2.0,1,0,220.0,145500
20287,45.0,1.0,1,0,215.0,178000
20288,65.0,3.0,1,0,195.0,85000
20290,25.0,0.0,1,0,194.0,81500
20291,159.0,3.0,2,0,175.0,399000
20295,48.0,0.0,1,0,202.0,114900
20297,69.0,1.0,1,0,178.0,90000
20298,49.0,2.0,1,0,184.0,63000
20301,62.0,2.0,1,0,174.0,130000
20302,41.0,2.0,1,0,178.0,95000
20299,25.0,0.0,1,0,210.0,90500
20300,80.0,2.0,1,0,189.0,184900
20303,30.0,0.0,1,0,189.0,79200
20306,57.0,1.0,1,0,215.0,195000
20307,70.0,0.0,1,0,181.0,158998
20310,46.0,1.0,1,0,203.0,131300
20312,272.0,3.0,4,0,174.0,740000
20311,69.0,2.0,1,0,189.0,168115
20314,52.0,1.0,1,0,210.0,201240
20321,75.0,2.0,2,0,203.0,219500
20322,40.0,1.0,1,0,189.0,67000
20323,60.0,2.0,1,0,173.0,100000
20325,99.0,2.0,2,0,194.0,393000
20329,84.0,2.0,2,0,215.0,275000
20331,115.0,1.0,1,0,210.0,179800
20332,47.0,1.0,1,0,178.0,109930
20335,69.0,2.0,1,0,194.0,164700
20336,99.0,2.0,1,0,220.0,172000
20337,50.0,1.0,1,0,184.0,112700
20338,38.0,1.0,1,0,189.0,111900
20339,50.0,1.0,1,0,210.0,207000
20342,223.0,3.0,4,0,211.0,670000
20343,98.0,3.0,2,0,203.0,279000
20345,500.0,1.0,1,0,178.0,145000
20348,82.0,2.0,2,0,175.0,320000
20351,41.0,1.0,1,0,215.0,140125
20350,40.0,1.0,1,0,189.0,103500
20352,47.0,1.0,1,0,174.0,192818
20357,79.0,2.0,1,0,178.0,185000
20355,25.0,4.0,4,0,210.0,420000
20359,64.0,2.0,1,0,201.0,139575
20360,50.0,1.0,1,0,221.0,105000
20362,47.0,1.0,1,0,178.0,123715
20365,40.0,1.0,1,0,194.0,149000
20367,60.0,2.0,1,0,194.0,145000
20368,62.0,0.0,1,0,181.0,140000
20370,43.0,1.0,1,0,188.0,145000
20373,58.0,1.0,1,0,215.0,177450
20376,51.0,1.0,1,0,189.0,129000
20378,73.0,3.0,1,0,189.0,157500
20375,104.0,3.0,3,0,211.0,295000
20377,91.0,2.0,2,0,215.0,365000
20381,92.0,2.0,2,0,194.0,374000
20382,188.0,4.0,4,0,210.0,650000
20386,52.0,1.0,1,0,221.0,95000
20388,51.0,1.0,1,0,184.0,149900
20390,61.0,1.0,1,0,210.0,239000
20391,68.0,1.0,1,0,181.0,195000
20392,51.0,1.0,1,0,220.0,115243
20396,59.0,1.0,1,0,202.0,167000
20397,193.0,3.0,4,0,210.0,530000
20403,40.0,0.0,1,0,220.0,120000
20405,43.0,1.0,1,0,197.0,24000
20406,35.0,0.0,1,0,210.0,117000
20410,96.0,3.0,2,0,201.0,270000
20411,70.0,2.0,2,0,194.0,175000
20409,25.0,0.0,1,0,210.0,98000
20414,43.0,0.0,1,0,210.0,152000
20421,31.0,0.0,1,0,184.0,100800
20417,45.0,1.0,1,0,194.0,160500
20420,64.0,1.0,1,0,215.0,174000
20419,77.0,3.0,2,0,170.0,244587
20422,70.0,2.0,2,0,184.0,146000
20424,66.0,2.0,2,0,210.0,199000
20425,49.0,1.0,1,0,201.0,108000
20423,80.0,2.0,1,0,184.0,162000
20426,56.0,1.0,1,0,174.0,112823
20427,42.0,0.0,1,0,210.0,120225
20433,47.0,1.0,1,0,178.0,135300
20434,134.0,2.0,1,0,178.0,297500
20435,76.0,2.0,1,0,220.0,175000
20443,61.0,2.0,1,0,184.0,118000
20439,60.0,2.0,2,0,220.0,180000
20444,52.0,2.0,1,0,184.0,185000
20449,500.0,3.0,4,0,175.0,1835000
20450,36.0,1.0,1,0,201.0,110500
20456,52.0,0.0,1,0,220.0,95000
20455,55.0,1.0,1,0,210.0,152000
20460,210.0,4.0,3,0,211.0,430000
20466,58.0,2.0,1,0,189.0,141900
20471,60.0,2.0,2,0,218.0,105000
20474,47.0,1.0,1,0,189.0,130800
20476,30.0,0.0,1,0,184.0,98000
20478,31.0,0.0,1,0,184.0,100900
20477,102.0,2.0,3,0,210.0,323000
20485,78.0,2.0,1,0,202.0,164999
20486,34.0,1.0,1,0,194.0,142000
20491,25.0,0.0,1,0,184.0,76000
20492,51.0,1.0,1,0,184.0,136500
20493,32.0,0.0,1,0,210.0,109000
20495,40.0,1.0,1,0,203.0,129000
20496,71.0,1.0,1,0,210.0,183700
20500,68.0,2.0,2,0,210.0,240000
20497,77.0,2.0,1,0,178.0,209128
20499,60.0,2.0,1,0,189.0,179000
20501,37.0,0.0,1,0,220.0,94400
20502,86.0,2.0,1,0,178.0,163946
20504,37.0,0.0,1,0,210.0,100678
20505,53.0,1.0,1,0,184.0,114118
20506,45.0,1.0,1,0,194.0,150000
20513,82.0,2.0,1,0,170.0,152000
20516,42.0,2.0,1,0,194.0,120000
20515,51.0,1.0,1,0,220.0,145597
20519,33.0,0.0,1,0,184.0,88000
20521,154.0,2.0,1,0,215.0,358131
20523,39.0,0.0,1,0,189.0,88500
20524,43.0,1.0,1,0,216.0,165000
20525,44.0,0.0,1,0,184.0,94203
20527,65.0,2.0,2,0,220.0,165000
20529,50.0,2.0,1,0,218.0,85000
20530,67.0,2.0,1,0,170.0,98000
20532,29.0,0.0,1,0,210.0,123000
20533,48.0,1.0,1,0,184.0,130000
20536,155.0,2.0,2,0,175.0,430000
20535,48.0,1.0,1,0,189.0,135900
20537,56.0,1.0,1,0,174.0,156000
20539,32.0,0.0,1,0,211.0,104000
20544,49.0,1.0,1,0,194.0,195000
20543,68.0,2.0,1,0,184.0,160100
20547,48.0,1.0,1,0,211.0,124900
20546,89.0,2.0,1,0,184.0,177450
20554,52.0,1.0,1,0,194.0,160000
20555,175.0,3.0,3,0,174.0,399867
20561,35.0,0.0,1,0,212.0,97345
20563,79.0,2.0,1,0,184.0,168000
20565,49.0,0.0,1,0,220.0,97900
20566,93.0,1.0,1,0,220.0,166860
20568,189.0,3.0,4,0,210.0,620000
20569,102.0,2.0,1,0,215.0,295000
20573,61.0,2.0,1,0,220.0,158000
20572,28.0,0.0,1,0,210.0,100000
20575,233.0,2.0,3,0,223.0,430000
20576,57.0,1.0,1,0,210.0,178700
20578,102.0,2.0,2,0,215.0,501000
20581,38.0,0.0,1,0,184.0,84000
20583,57.0,1.0,1,0,211.0,157000
20585,25.0,1.0,1,0,8.0,156000
20586,49.0,1.0,1,0,8.0,165000
20589,34.0,0.0,1,0,189.0,94007
20591,49.0,1.0,1,0,194.0,220500
20593,59.0,1.0,1,0,194.0,170700
20594,80.0,2.0,2,0,210.0,298000
20595,30.0,0.0,1,0,203.0,105000
20596,38.0,0.0,1,0,210.0,133500
20598,60.0,2.0,1,0,195.0,73000
20603,56.0,2.0,2,0,210.0,170000
20601,38.0,1.0,1,0,178.0,188900
20602,187.0,3.0,2,0,178.0,250000
20610,72.0,2.0,1,0,202.0,176188
20612,38.0,0.0,1,0,184.0,84281
20613,58.0,2.0,1,0,170.0,169954
20616,178.0,3.0,3,0,175.0,689700
20621,38.0,0.0,1,0,170.0,89900
20623,47.0,1.0,1,0,211.0,153000
20629,177.0,3.0,3,0,210.0,890000
20631,57.0,2.0,1,0,220.0,141000
20632,96.0,2.0,3,0,215.0,360000
20633,38.0,0.0,1,0,210.0,114000
20634,41.0,0.0,1,0,210.0,113000
20639,64.0,1.0,1,0,210.0,220000
20640,25.0,2.0,1,0,170.0,163980
20641,81.0,1.0,1,0,184.0,160950
20643,62.0,1.0,1,0,203.0,113000
20647,39.0,1.0,1,0,211.0,174000
20650,96.0,2.0,1,0,184.0,160135
20653,217.0,4.0,3,0,184.0,280000
20656,70.0,2.0,1,0,203.0,190500
20657,41.0,0.0,1,0,210.0,118900
20658,51.0,1.0,2,0,194.0,197000
20659,50.0,3.0,1,0,183.0,48000
20665,74.0,2.0,1,0,178.0,169000
20672,48.0,1.0,1,0,210.0,165000
20669,98.0,3.0,1,0,181.0,170000
20668,60.0,1.0,1,0,184.0,126865
20675,33.0,0.0,1,0,220.0,96900
20679,72.0,2.0,2,0,184.0,105000
20677,64.0,1.0,1,0,184.0,141350
20678,91.0,2.0,1,0,7.0,249000
20680,55.0,2.0,1,0,178.0,152880
20687,58.0,1.0,1,0,220.0,121419
20685,96.0,2.0,1,0,7.0,185000
20693,66.0,2.0,2,0,178.0,120000
20694,44.0,1.0,1,0,178.0,125800
20695,91.0,1.0,2,0,215.0,269000
20696,61.0,1.0,2,0,215.0,199500
20697,77.0,2.0,2,0,194.0,353000
20699,42.0,0.0,1,0,184.0,103500
20703,38.0,1.0,1,0,220.0,145640
20705,190.0,4.0,4,0,175.0,690000
20708,25.0,2.0,2,0,194.0,361600
20712,38.0,0.0,1,0,210.0,135000
20717,42.0,1.0,1,0,184.0,93000
20719,47.0,2.0,1,0,223.0,120000
20726,65.0,2.0,1,0,184.0,160000
20722,69.0,2.0,1,0,194.0,161700
20727,89.0,2.0,2,0,215.0,295000
20730,101.0,3.0,2,0,211.0,320000
20731,34.0,0.0,1,0,184.0,86000
20733,45.0,1.0,1,0,170.0,95500
20735,47.0,1.0,1,0,189.0,113000
20737,78.0,2.0,1,0,178.0,159000
20739,60.0,2.0,1,0,184.0,110000
20740,35.0,0.0,1,0,189.0,88000
20741,53.0,2.0,1,0,178.0,187615
20742,52.0,0.0,1,0,184.0,119000
20744,47.0,1.0,1,0,194.0,210500
20746,92.0,2.0,1,0,184.0,190370
20747,36.0,1.0,1,0,212.0,55000
20748,42.0,1.0,1,0,189.0,122550
20752,53.0,1.0,1,0,194.0,160500
20754,76.0,2.0,1,0,202.0,137200
20756,52.0,1.0,1,0,220.0,109000
20755,50.0,1.0,1,0,215.0,208800
20759,40.0,2.0,1,0,220.0,86998
20758,55.0,1.0,1,0,215.0,151400
20762,102.0,2.0,3,0,210.0,347000
20764,49.0,1.0,1,0,184.0,120000
20767,32.0,0.0,1,0,184.0,98900
20768,65.0,2.0,1,0,178.0,170056
20769,107.0,1.0,1,0,175.0,325000
20771,293.0,4.0,3,0,8.0,1204500
20772,83.0,1.0,1,0,178.0,170000
20773,69.0,2.0,1,0,178.0,186494
20774,43.0,1.0,1,0,178.0,128684
20775,100.0,4.0,2,0,170.0,195000
20779,42.0,1.0,1,0,185.0,89000
20782,185.0,2.0,2,0,216.0,485000
20785,65.0,2.0,2,0,202.0,210000
20789,36.0,1.0,1,0,173.0,69000
20790,48.0,1.0,1,0,220.0,112900
20792,55.0,1.0,1,0,210.0,180999
20793,25.0,0.0,1,0,215.0,147775
20798,51.0,1.0,1,0,202.0,145000
20801,40.0,1.0,1,0,189.0,102125
20804,38.0,0.0,1,0,184.0,100977
20805,76.0,1.0,1,0,175.0,230600
20809,26.0,0.0,1,0,170.0,74500
20808,67.0,4.0,2,0,9.0,210300
20811,50.0,1.0,1,0,210.0,179990
20810,190.0,3.0,4,0,210.0,650000
20814,42.0,1.0,1,0,185.0,107000
20816,26.0,0.0,1,0,178.0,80000
20817,67.0,2.0,1,0,170.0,164800
20818,93.0,2.0,1,0,189.0,155500
20819,120.0,3.0,2,0,194.0,360000
20821,63.0,1.0,1,0,184.0,139000
20825,85.0,1.0,1,0,184.0,176715
20830,80.0,2.0,1,0,215.0,170000
20829,66.0,3.0,1,0,223.0,79000
20832,66.0,2.0,2,0,210.0,210000
20835,230.0,4.0,3,0,215.0,1125000
20837,71.0,2.0,2,0,215.0,255000
20843,117.0,2.0,1,0,179.0,105000
20842,94.0,4.0,2,0,9.0,295500
20844,86.0,3.0,2,0,181.0,109080
20846,160.0,4.0,3,0,194.0,600000
20848,60.0,0.0,1,0,184.0,44998
20845,72.0,2.0,1,0,184.0,153772
20854,51.0,0.0,1,0,178.0,142358
20855,68.0,2.0,1,0,178.0,165130
20856,40.0,1.0,1,0,189.0,117400
20862,40.0,1.0,1,0,189.0,65000
20866,25.0,1.0,1,0,220.0,113134
20871,50.0,1.0,1,0,194.0,124200
20872,42.0,1.0,1,0,179.0,50000
20873,39.0,0.0,1,0,184.0,117222
20875,82.0,1.0,1,0,210.0,139800
20878,83.0,2.0,2,0,184.0,174000
20879,62.0,1.0,1,0,194.0,178605
20881,73.0,2.0,1,0,178.0,160700
20882,53.0,1.0,1,0,184.0,157000
20884,52.0,2.0,1,0,189.0,141900
20886,61.0,1.0,1,0,220.0,142000
20887,72.0,2.0,1,0,220.0,149500
20888,79.0,2.0,1,0,215.0,264000
20890,84.0,3.0,1,0,212.0,80000
20892,131.0,3.0,2,0,210.0,450000
20893,37.0,0.0,1,0,178.0,82574
20898,73.0,2.0,1,0,184.0,115000
20899,66.0,2.0,1,0,189.0,159900
20902,56.0,1.0,1,0,210.0,163000
20907,58.0,1.0,1,0,184.0,130000
20911,50.0,1.0,1,0,215.0,125000
20908,36.0,0.0,1,0,194.0,85700
20916,72.0,2.0,2,0,210.0,255000
20914,73.0,1.0,1,0,215.0,175000
20919,29.0,0.0,1,0,211.0,100600
20917,52.0,1.0,1,0,194.0,162900
20918,25.0,0.0,1,0,210.0,92500
20920,80.0,2.0,1,0,184.0,197859
20924,80.0,2.0,2,0,215.0,280000
20925,48.0,1.0,1,0,26.0,86500
20926,29.0,0.0,1,0,211.0,101000
20927,59.0,1.0,1,0,202.0,152000
20931,33.0,0.0,1,0,202.0,93195
20932,58.0,1.0,1,0,210.0,167500
20936,75.0,2.0,1,0,220.0,206877
20937,41.0,0.0,1,0,184.0,134500
20938,61.0,2.0,1,0,210.0,204695
20939,42.0,0.0,1,0,184.0,100986
20941,60.0,2.0,2,0,201.0,140000
20940,25.0,3.0,3,0,175.0,410000
20943,30.0,0.0,1,0,170.0,83000
20946,63.0,3.0,2,0,184.0,159000
20944,104.0,3.0,2,0,194.0,262006
20953,25.0,2.0,1,0,178.0,154000
20952,56.0,2.0,1,0,189.0,169900
20955,36.0,0.0,1,0,184.0,86890
20957,51.0,1.0,1,0,220.0,148553
20959,51.0,2.0,1,0,210.0,190000
20960,25.0,2.0,1,0,220.0,143000
20963,79.0,0.0,1,0,210.0,172000
20964,32.0,0.0,1,0,184.0,91400
20966,45.0,1.0,1,0,210.0,170000
20965,231.0,3.0,2,0,215.0,774000
20969,52.0,1.0,1,0,189.0,147759
20972,37.0,0.0,1,0,211.0,93000
20978,78.0,2.0,2,0,210.0,288192
20981,36.0,0.0,1,0,211.0,168000
20982,49.0,1.0,1,0,178.0,121500
20983,91.0,3.0,2,0,170.0,226508
20985,110.0,3.0,2,0,178.0,194900
20984,72.0,2.0,1,0,178.0,150152
20986,36.0,0.0,1,0,174.0,121750
20990,28.0,0.0,1,0,178.0,84225
20991,67.0,2.0,1,0,194.0,194851
20993,64.0,2.0,1,0,210.0,240000
20994,40.0,0.0,1,0,174.0,118400
20995,70.0,2.0,1,0,220.0,193085
20997,72.0,2.0,1,0,184.0,165000
21003,36.0,0.0,1,0,184.0,120000
21004,76.0,2.0,1,0,178.0,209100
21007,64.0,1.0,1,0,210.0,227900
21012,37.0,0.0,1,0,194.0,106132
21016,60.0,2.0,1,0,178.0,150000
21013,33.0,1.0,1,0,211.0,154710
21019,38.0,0.0,1,0,184.0,88827
21018,77.0,1.0,1,0,215.0,249900
21020,126.0,2.0,2,0,210.0,335475
21022,48.0,1.0,1,0,189.0,126900
21023,39.0,0.0,1,0,194.0,138500
21024,71.0,2.0,1,0,189.0,152000
21025,77.0,2.0,1,0,189.0,138000
21028,25.0,0.0,1,0,174.0,109388
21027,25.0,0.0,1,0,210.0,104400
21031,66.0,2.0,1,0,194.0,155000
21033,25.0,4.0,2,0,228.0,190000
21037,134.0,1.0,1,0,215.0,264000
21039,53.0,1.0,1,0,184.0,170000
21040,100.0,3.0,2,0,211.0,365000
21043,51.0,2.0,1,0,212.0,160000
21042,37.0,0.0,1,0,220.0,93900
21044,60.0,2.0,1,0,220.0,153200
21045,39.0,0.0,1,0,184.0,107000
21046,25.0,0.0,1,0,210.0,113000
21048,402.0,4.0,2,0,178.0,194000
21050,78.0,1.0,1,0,210.0,208950
21053,65.0,2.0,1,0,220.0,150100
21054,55.0,2.0,1,0,189.0,241500
21055,160.0,4.0,2,0,178.0,216000
21056,25.0,1.0,1,0,184.0,115076
21058,59.0,2.0,1,0,189.0,149900
21059,56.0,1.0,1,0,189.0,139800
21061,59.0,1.0,1,0,184.0,128052
21062,262.0,4.0,2,0,185.0,174996
21067,60.0,2.0,1,0,194.0,137000
21069,65.0,2.0,1,0,220.0,150000
21072,66.0,2.0,1,0,189.0,155900
21073,124.0,2.0,2,0,212.0,270000
21074,60.0,1.0,1,0,178.0,127890
21075,43.0,1.0,1,0,184.0,134900
21081,104.0,3.0,2,0,175.0,415000
21082,257.0,4.0,2,0,9.0,460000
21084,70.0,3.0,1,0,170.0,163000
21087,136.0,4.0,3,0,178.0,260000
21091,400.0,4.0,4,0,215.0,1550000
21093,44.0,0.0,1,0,202.0,125000
21094,129.0,2.0,2,0,210.0,315000
21095,67.0,2.0,1,0,194.0,237625
