area,bathrooms,building_type,date,deal_type,id,image_urls,images,location,price,rooms,title,url
81 Mts,1 Baños,Apartamento,2023-06-05 21:22:20.042534,Venta,18,https://imagenes.gallito.com/1024x768/230413124903570.jpg,"[{'url': 'https://imagenes.gallito.com/1024x768/230413124903570.jpg', 'path': 18, 'checksum': '1348202b856833ad6386bb8b657d4283', 'status': 'uptodate'}]",Buceo, U$S 178.000,3,"Apartamento de 3 dormitorios, TOTALMENTE reciclado!",https://www.gallito.com.uy/apartamento-de-3-dormitorios-totalmente-reciclado-inmuebles-23608954
160 Mts,3 Baños,Apartamento,2023-06-05 21:22:20.061017,Venta,19,https://imagenes.gallito.com/1024x768/230513003109440.jpg,"[{'url': 'https://imagenes.gallito.com/1024x768/230513003109440.jpg', 'path': 19, 'checksum': '1b589b572a3531d0245c69ca56a31dbb', 'status': 'uptodate'}]",Villa Biarritz, U$S 396.000,3,BAJO! EXCELENTE APTO EN VILLA BIARRITZ,https://www.gallito.com.uy/bajo-excelente-apto-en-villa-biarritz-inmuebles-23748671
73 Mts,1 Baños,Apartamento,2023-06-05 21:22:20.092124,Venta,20,https://imagenes.gallito.com/1024x768/48775009.jpg,"[{'url': 'https://imagenes.gallito.com/1024x768/48775009.jpg', 'path': 20, 'checksum': '6eab286512b641054d08366b2b2579ac', 'status': 'uptodate'}]",Villa Muñoz, U$S 142.800,2,Venta apto 2 dor y parrillero Villa Muñoz,https://www.gallito.com.uy/venta-apto-2-dor-y-parrillero-villa-mu%C3%B1oz-inmuebles-23777764
40 Mts,1 Baños,Apartamento,2023-06-05 21:22:20.127904,Venta,21,https://imagenes.gallito.com/1024x768/46934307.jpg,"[{'url': 'https://imagenes.gallito.com/1024x768/46934307.jpg', 'path': 21, 'checksum': 'afd24ce5eadaddf4abbae36a7b2064c9', 'status': 'uptodate'}]",Malvin, U$S 175.000,1,Sobre rambla 1 dormitorio garaje,https://www.gallito.com.uy/sobre-rambla-1-dormitorio-garaje-inmuebles-22956247
250 Mts,3 Baños,Apartamento,2023-06-05 21:22:20.161016,Venta,22,https://imagenes.gallito.com/1024x768/40964138.jpg,"[{'url': 'https://imagenes.gallito.com/1024x768/40964138.jpg', 'path': 22, 'checksum': '40f74e0991a6d08613b76572e58393f0', 'status': 'uptodate'}]",Carrasco, U$S 690.000,3,APARTAMENTO PLANTA BAJA FONDO CON PARRILLERO,https://www.gallito.com.uy/apartamento-planta-baja-fondo-con-parrillero-inmuebles-22094950
112 Mts,2 Baños,Apartamento,2023-06-05 21:22:20.178649,Venta,23,https://imagenes.gallito.com/1024x768/46999240.jpg,"[{'url': 'https://imagenes.gallito.com/1024x768/46999240.jpg', 'path': 23, 'checksum': 'a9908942637f75b02122d1ff7eda48ca', 'status': 'uptodate'}]",Parque Miramar, U$S 410.000,4,Angra Lake Homes,https://www.gallito.com.uy/angra-lake-homes-inmuebles-22292349
122 Mts,2 Baños,Apartamento,2023-06-05 21:22:20.207168,Venta,24,https://imagenes.gallito.com/1024x768/34283658.jpg,"[{'url': 'https://imagenes.gallito.com/1024x768/34283658.jpg', 'path': 24, 'checksum': 'f4d57e592b89a7ecb678d7dba14958ce', 'status': 'uptodate'}]",Punta Del Este, U$S 550.000,2,Primera línea en playa mansa,https://www.gallito.com.uy/primera-linea-en-playa-mansa-inmuebles-20107243
53 Mts,1 Baños,Apartamento,2023-06-05 21:22:20.226703,Venta,25,https://imagenes.gallito.com/1024x768/45132071.jpeg,"[{'url': 'https://imagenes.gallito.com/1024x768/45132071.jpeg', 'path': 25, 'checksum': '550df0628068317cae22664df05e4a99', 'status': 'uptodate'}]",Tres Cruces, U$S 150.000,2,Apartamento Venta en Tres Cruces,https://www.gallito.com.uy/apartamento-venta-en-tres-cruces-inmuebles-22896022
36 Mts,1 Baños,Apartamento,2023-06-05 21:22:20.256617,Venta,26,https://imagenes.gallito.com/1024x768/48999955.jpg,"[{'url': 'https://imagenes.gallito.com/1024x768/48999955.jpg', 'path': 26, 'checksum': '248005d7a4eb4315831a7d59c2fe9172', 'status': 'uptodate'}]",Otros, U$S 116.000,1,APARTAMENTO LA AGUADA VENTA 1 DORMITORIO AGRACIADA Y GRAL.,https://www.gallito.com.uy/apartamento-la-aguada-venta-1-dormitorio-agraciada-y-gral-inmuebles-21703775
91 Mts,2 Baños,Apartamento,2023-06-05 21:22:20.285599,Venta,27,https://imagenes.gallito.com/1024x768/47707412.jpg,"[{'url': 'https://imagenes.gallito.com/1024x768/47707412.jpg', 'path': 27, 'checksum': '251e1c999ffbb7d08871a3db1e337a04', 'status': 'uptodate'}]",Punta Del Este, U$S 225.000,2,"Wave Brava, apartamento de 2 dormitorios con parrillero",https://www.gallito.com.uy/wave-brava-apartamento-de-2-dormitorios-con-parrillero-inmuebles-23468321
49 Mts,1 Baños,Apartamento,2023-06-05 21:22:20.306077,Venta,28,https://imagenes.gallito.com/1024x768/230524164213070.jpg,"[{'url': 'https://imagenes.gallito.com/1024x768/230524164213070.jpg', 'path': 28, 'checksum': 'c5e4cb894a4e72e22859b474bdfe3c2f', 'status': 'uptodate'}]",Cordon, U$S 115.000,2,A media cuadra de 18 de julio!,https://www.gallito.com.uy/a-media-cuadra-de-18-de-julio-inmuebles-23524833
44 Mts,1 Baños,Apartamento,2023-06-05 21:22:20.341025,Venta,29,https://imagenes.gallito.com/1024x768/230324145806680.jpg,"[{'url': 'https://imagenes.gallito.com/1024x768/230324145806680.jpg', 'path': 29, 'checksum': 'dc8df55e0e54a5cc3218f2c9422520b6', 'status': 'uptodate'}]",Buceo, U$S 195.000,1,VENTA - APARTAMENTO 1 DORMITORIO CON TERRAZA - BUCEO,https://www.gallito.com.uy/venta-apartamento-1-dormitorio-con-terraza-buceo-inmuebles-23518171
182 Mts,Más de 3 baños,Apartamento,2023-06-05 21:22:20.367156,Venta,30,https://imagenes.gallito.com/1024x768/220623162002940.jpg,"[{'url': 'https://imagenes.gallito.com/1024x768/220623162002940.jpg', 'path': 30, 'checksum': 'a3f4e3a80f10bcaa044998692f88ddfe', 'status': 'uptodate'}]",Pocitos, U$S 420.000,4,A METROS DE LA RAMBLA Y BR. ESPAÑA. VISTA LATERAL A LA PLAYA,https://www.gallito.com.uy/a-metros-de-la-rambla-y-br-espa%C3%B1a-vista-lateral-a-la-playa-inmuebles-22061464
49 Mts,1 Baños,Apartamento,2023-06-05 21:22:20.382474,Venta,31,https://imagenes.gallito.com/1024x768/230602123326480.jpg,"[{'url': 'https://imagenes.gallito.com/1024x768/230602123326480.jpg', 'path': 31, 'checksum': '3a060976f7ed832c84fd878708a74fc3', 'status': 'uptodate'}]",Punta Carretas, U$S 185.000,1,Oportunidad !!  Apartamento en Punta Carretas,https://www.gallito.com.uy/oportunidad-apartamento-en-punta-carretas-inmuebles-23850684
43 Mts,1,Apartamento,2023-06-05 21:22:20.398450,Venta,32,https://imagenes.gallito.com/1024x768/200423171928350.jpg,"[{'url': 'https://imagenes.gallito.com/1024x768/200423171928350.jpg', 'path': 32, 'checksum': 'bbbbce5002f1dffe30c0626b59d6907d', 'status': 'uptodate'}]",Pocitos, U$S 128.500,0,Venta de excelente monoambiente al frente 43 m2,https://www.gallito.com.uy/venta-de-excelente-monoambiente-al-frente-43-m2-inmuebles-17359916
56 Mts,1 Baños,Apartamento,2023-06-05 21:22:20.419720,Venta,33,https://imagenes.gallito.com/1024x768/230510162358320.jpg,"[{'url': 'https://imagenes.gallito.com/1024x768/230510162358320.jpg', 'path': 33, 'checksum': 'a78241aed901926dc7040ad22be70ee5', 'status': 'uptodate'}]",Union, U$S 89.000,2,"Buena inversión, Sin G.C. 2 dormitorios, patio y parrillero",https://www.gallito.com.uy/buena-inversion-sin-gc-2-dormitorios-patio-y-parrillero-inmuebles-23740240
80 Mts,2 Baños,Apartamento,2023-06-05 21:22:20.440136,Venta,34,https://imagenes.gallito.com/1024x768/46443594.jpg,"[{'url': 'https://imagenes.gallito.com/1024x768/46443594.jpg', 'path': 34, 'checksum': 'c0a5740f1ccc6478b1aeb7af43e55f90', 'status': 'uptodate'}]",Punta Del Este, U$S 220.000,2,"mansa, parrillero, servicios",https://www.gallito.com.uy/mansa-parrillero-servicios-inmuebles-20067237
70 Mts,2 Baños,Apartamento,2023-06-05 21:22:20.457835,Venta,35,https://imagenes.gallito.com/1024x768/47697759.jpg,"[{'url': 'https://imagenes.gallito.com/1024x768/47697759.jpg', 'path': 35, 'checksum': '50aa5109a2bab10b3e2a4f30477cec8e', 'status': 'uptodate'}]",Punta Carretas, U$S 295.000,2,Venta apartamento 2 dormitorios Punta Carretas Montevideo,https://www.gallito.com.uy/venta-apartamento-2-dormitorios-punta-carretas-montevideo-inmuebles-23500780
58 Mts,1 Baños,Apartamento,2023-06-05 21:22:20.473894,Venta,36,https://imagenes.gallito.com/1024x768/230127103401560.jpg,"[{'url': 'https://imagenes.gallito.com/1024x768/230127103401560.jpg', 'path': 36, 'checksum': 'f522c3820c9be8c2cf6caf345f1937b1', 'status': 'uptodate'}]",La Blanqueada, U$S 159.000,2,AMPLIO APTO EN VENTA. IMPECABLE. BLANQUEADA-UNION. 2 DORM.,https://www.gallito.com.uy/amplio-apto-en-venta-impecable-blanqueada-union-2-dorm-inmuebles-23683449
42 Mts,1 Baños,Apartamento,2023-06-05 21:22:20.497259,Venta,37,https://imagenes.gallito.com/1024x768/49056260.jpg,"[{'url': 'https://imagenes.gallito.com/1024x768/49056260.jpg', 'path': 37, 'checksum': '5e2f8f795cf11d0d7f2072f13734272b', 'status': 'uptodate'}]",Aidy Grill, U$S 125.000,1,Venta Apartamento de 1 dormitorio en Punta del Este. Destac,https://www.gallito.com.uy/venta-apartamento-de-1-dormitorio-en-punta-del-este-destac-inmuebles-23803884
66 Mts,1 Baños,Apartamento,2023-06-05 21:22:20.520579,Venta,38,https://imagenes.gallito.com/1024x768/230110130109350.jpg,"[{'url': 'https://imagenes.gallito.com/1024x768/230110130109350.jpg', 'path': 38, 'checksum': '60452c13098b94bf6b78e9a3b7b5fcbc', 'status': 'uptodate'}]",Cordon, U$S 115.000,2,Canelones y Ejido - Primer Piso con Patio,https://www.gallito.com.uy/canelones-y-ejido-primer-piso-con-patio-inmuebles-23602140
52 Mts,1 Baños,Apartamento,2023-06-05 21:22:20.556360,Venta,39,https://imagenes.gallito.com/1024x768/48359293.jpg,"[{'url': 'https://imagenes.gallito.com/1024x768/48359293.jpg', 'path': 39, 'checksum': '550df0628068317cae22664df05e4a99', 'status': 'downloaded'}]",Brazo Oriental, U$S 130.000,2,Vendo apartamento de 2 dormitorios en Brazo Oriental,https://www.gallito.com.uy/vendo-apartamento-de-2-dormitorios-en-brazo-oriental-inmuebles-23630611
50 Mts,1 Baños,Apartamento,2023-06-05 21:22:20.706223,Venta,45,https://imagenes.gallito.com/1024x768/48594597.jpg,"[{'url': 'https://imagenes.gallito.com/1024x768/48594597.jpg', 'path': 45, 'checksum': '248005d7a4eb4315831a7d59c2fe9172', 'status': 'downloaded'}]",Cordon, U$S 110.700,1,1 dorm Venta Terraza Luz y Sol Ubicación Calidad Espacios,https://www.gallito.com.uy/1-dorm-venta-terraza-luz-y-sol-ubicacion-calidad-espacios-inmuebles-23720881
80 Mts,2 Baños,Apartamento,2023-06-05 21:22:20.681338,Venta,43,https://imagenes.gallito.com/1024x768/48381322.jpg,"[{'url': 'https://imagenes.gallito.com/1024x768/48381322.jpg', 'path': 43, 'checksum': '85672ed4eb01dd79e25266264d16ae9c', 'status': 'downloaded'}]",Punta Del Este, U$S 220.000,3,"Oportunidad, apartamento de 3 dormitorios en Punta del Est",https://www.gallito.com.uy/oportunidad-apartamento-de-3-dormitorios-en-punta-del-est-inmuebles-23636091
65 Mts,1,Apartamento,2023-06-05 21:22:20.694084,Venta,44,https://imagenes.gallito.com/1024x768/49073266.jpg,"[{'url': 'https://imagenes.gallito.com/1024x768/49073266.jpg', 'path': 44, 'checksum': '9e0ff94a2d289d5cce80312587d62c96', 'status': 'downloaded'}]",Centro, U$S 78.000,0,Venta Centro Monoambiente Frente al Norte Piso 1,https://www.gallito.com.uy/venta-centro-monoambiente-frente-al-norte-piso-1-inmuebles-22660388
95 Mts,3 Baños,Apartamento,2023-06-05 21:22:20.669542,Venta,42,https://imagenes.gallito.com/1024x768/230315103652000.jpg,"[{'url': 'https://imagenes.gallito.com/1024x768/230315103652000.jpg', 'path': 42, 'checksum': '242df6cad2432113392fb0a851c319b3', 'status': 'downloaded'}]",Carrasco, U$S 390.000,2,Carrasco Boating. A estrenar!,https://www.gallito.com.uy/carrasco-boating-a-estrenar-inmuebles-22850737
280 Mts,Más de 3 baños,Apartamento,2023-06-05 21:22:20.596095,Venta,40,https://imagenes.gallito.com/1024x768/48342210.jpg,"[{'url': 'https://imagenes.gallito.com/1024x768/48342210.jpg', 'path': 40, 'checksum': 'c5e4cb894a4e72e22859b474bdfe3c2f', 'status': 'downloaded'}]",Parque Miramar, U$S 980.000,4,Rincón del Lago,https://www.gallito.com.uy/rincon-del-lago-inmuebles-22511313
49 Mts,1 Baños,Apartamento,2023-06-05 21:22:20.641538,Venta,41,https://imagenes.gallito.com/1024x768/48885166.jpg,"[{'url': 'https://imagenes.gallito.com/1024x768/48885166.jpg', 'path': 41, 'checksum': '251e1c999ffbb7d08871a3db1e337a04', 'status': 'downloaded'}]",Jacinto Vera, U$S 120.000,2,Precioso apto en Gral Flores y Br Artigas. Imperdible!,https://www.gallito.com.uy/precioso-apto-en-gral-flores-y-br-artigas-imperdible-inmuebles-23670089
area,bathrooms,building_type,date,deal_type,id,image_urls,images,location,price,rooms,title,url
105 Mts,1 Baños,Apartamento,2023-06-05 21:26:19.147537,Venta,0,https://imagenes.gallito.com/1024x768/49185201.png,"[{'url': 'https://imagenes.gallito.com/1024x768/49185201.png', 'path': 0, 'checksum': 'e5dc886805c47cb1c209f5921a1236ab', 'status': 'uptodate'}]",Cordon, U$S 260.000,2,Apartamento 2 Dormitorios Cordón Terrazas De Magallanes,https://www.gallito.com.uy/apartamento-2-dormitorios-cordon-terrazas-de-magallanes-inmuebles-23867563
177 Mts,2 Baños,Casa,2023-06-05 21:26:19.232842,Venta,1,https://imagenes.gallito.com/1024x768/49183712.jpg,"[{'url': 'https://imagenes.gallito.com/1024x768/49183712.jpg', 'path': 1, 'checksum': '18c8da2b45ce35107ea1a33b3447d904', 'status': 'uptodate'}]",Parque Batlle, U$S 395.000,4,"¡Lindo fondo, 5 dormitorios, ideal empresa o familia numero",https://www.gallito.com.uy/lindo-fondo-5-dormitorios-ideal-empresa-o-familia-numero-inmuebles-23867718
43 Mts,1,Apartamento,2023-06-05 21:26:19.265203,Venta,2,https://imagenes.gallito.com/1024x768/200423171928350.jpg,"[{'url': 'https://imagenes.gallito.com/1024x768/200423171928350.jpg', 'path': 2, 'checksum': '309c0d0754108fdeb1b03b72d57d6f32', 'status': 'uptodate'}]",Pocitos, U$S 128.500,0,Venta de excelente monoambiente al frente 43 m2,https://www.gallito.com.uy/venta-de-excelente-monoambiente-al-frente-43-m2-inmuebles-17359916
80 Mts,2 Baños,Apartamento,2023-06-05 21:26:19.391189,Venta,3,https://imagenes.gallito.com/1024x768/46443594.jpg,"[{'url': 'https://imagenes.gallito.com/1024x768/46443594.jpg', 'path': 3, 'checksum': '04bef40fba7aaea244aeb65f4430e86f', 'status': 'uptodate'}]",Punta Del Este, U$S 220.000,2,"mansa, parrillero, servicios",https://www.gallito.com.uy/mansa-parrillero-servicios-inmuebles-20067237
182 Mts,Más de 3 baños,Apartamento,2023-06-05 21:26:19.415647,Venta,4,https://imagenes.gallito.com/1024x768/220623162002940.jpg,"[{'url': 'https://imagenes.gallito.com/1024x768/220623162002940.jpg', 'path': 4, 'checksum': '82c1f7ae052ca08e6cd8f6bb8c8f4ffc', 'status': 'uptodate'}]",Pocitos, U$S 420.000,4,A METROS DE LA RAMBLA Y BR. ESPAÑA. VISTA LATERAL A LA PLAYA,https://www.gallito.com.uy/a-metros-de-la-rambla-y-br-espa%C3%B1a-vista-lateral-a-la-playa-inmuebles-22061464
